id,instrumento,periodo,Y_log_volumen,X1_tasa_referencia,X2_prima_plazo,X3_riesgo_pais
1,Arrendamiento financiero,2011-01,2.6979998652487085,3.25,2.5962857142857096,1.4557143
2,Arrendamiento financiero,2011-02,0.0,3.5,2.51595,1.461
3,Arrendamiento financiero,2011-03,3.65914163584998,3.75,2.60333612040134,1.5678261
4,Arrendamiento financiero,2011-04,0.0,4.0,2.94410092633545,1.9290476
5,Arrendamiento financiero,2011-05,0.0,4.25,2.4725020222856697,1.8722727
6,Arrendamiento financiero,2011-06,2.060195009733972,4.25,2.20763825900731,1.9236364
7,Arrendamiento financiero,2011-07,3.1986012782356057,4.25,1.98626241920591,1.7085714
8,Arrendamiento financiero,2011-08,0.0,4.25,1.67853521749067,1.9956522
9,Arrendamiento financiero,2011-09,2.0275388511218355,4.25,1.37017803787122,2.3745455
10,Arrendamiento financiero,2011-10,0.0,4.25,1.4748322210866904,2.3195238
11,Arrendamiento financiero,2011-11,3.332204510175204,4.25,1.4173432296186803,2.1418182
12,Arrendamiento financiero,2011-12,3.182821613053754,4.25,1.4453293398377005,2.1631818000000003
13,Arrendamiento financiero,2012-01,0.0,4.25,1.4377609398031002,2.1940909
14,Arrendamiento financiero,2012-02,1.9765224876719945,4.25,1.3020364322611204,1.992381
15,Arrendamiento financiero,2012-03,0.0,4.25,1.1574619276424896,1.6559091
16,Arrendamiento financiero,2012-04,2.738209470276588,4.25,1.0670918414560804,1.6414286000000002
17,Arrendamiento financiero,2012-05,0.0,4.25,0.9111689535072998,1.8052174
18,Arrendamiento financiero,2012-06,0.0,4.25,0.89383563093637,1.8842857
19,Arrendamiento financiero,2012-07,1.6105353100729884,4.25,0.7735416666666701,1.6259091
20,Arrendamiento financiero,2012-08,0.0,4.25,0.6041943748259504,1.3313043
21,Arrendamiento financiero,2012-09,2.16644458530141,4.25,0.4265961820586801,1.24
22,Arrendamiento financiero,2012-10,2.1795719038987293,4.25,0.3036367424242403,1.0804348
23,Arrendamiento financiero,2012-11,0.0,4.25,0.2098128345221104,1.2295455
24,Arrendamiento financiero,2012-12,2.375491629427106,4.25,-0.0866843834270296,1.1719048
25,Arrendamiento financiero,2013-01,0.0,4.25,-0.1824953020464397,1.1004348
26,Arrendamiento financiero,2013-02,2.9667076036383744,4.25,-0.0980923588164497,1.2705
27,Arrendamiento financiero,2013-03,0.0,4.25,-0.1016138581228096,1.4028571
28,Arrendamiento financiero,2013-04,0.0,4.25,-0.1936594806224603,1.3254545
29,Arrendamiento financiero,2013-05,4.354146058422997,4.25,-0.0481818181818196,1.3373913
30,Arrendamiento financiero,2013-06,0.0,4.25,1.0694671626005103,1.798
31,Arrendamiento financiero,2013-07,0.0,4.25,1.0101522889957204,1.7569565
32,Arrendamiento financiero,2013-08,3.9431340004531994,4.25,1.2127125966726604,1.9054545
33,Arrendamiento financiero,2013-09,0.0,4.25,1.35047619047619,1.8338095
34,Arrendamiento financiero,2013-10,2.196274125800224,4.25,1.06727272727273,1.7286957
35,Arrendamiento financiero,2013-11,3.7936808134730127,4.0,1.4669999999999996,1.8342857
36,Arrendamiento financiero,2013-12,0.0,4.0,1.6055,1.7654545
37,Arrendamiento financiero,2014-01,3.4339872044851463,4.0,1.7199999999999998,1.76
38,Arrendamiento financiero,2014-02,0.0,4.0,2.4255000000000004,1.8225
39,Arrendamiento financiero,2014-03,3.370738174177447,4.0,2.16490476190476,1.672381
40,Arrendamiento financiero,2014-04,0.0,4.0,1.951,1.5354545
41,Arrendamiento financiero,2014-05,5.303304908059076,4.0,1.6409523809523805,1.4940909
42,Arrendamiento financiero,2014-06,0.0,4.0,1.3723809523809498,1.4542857
43,Arrendamiento financiero,2014-07,3.9318256327243257,3.75,1.4269999999999996,1.4634782999999998
44,Arrendamiento financiero,2014-08,3.044522437723423,3.75,1.44790476190476,1.5728571
45,Arrendamiento financiero,2014-09,0.0,3.5,1.8354545454545503,1.4968182
46,Arrendamiento financiero,2014-10,0.0,3.5,1.8599545454545403,1.7026087
47,Arrendamiento financiero,2014-11,0.0,3.5,1.93935,1.6535
48,Arrendamiento financiero,2014-12,0.0,3.5,1.8597142857142896,1.8191304
49,Arrendamiento financiero,2015-01,0.0,3.25,2.0466,2.0122727
50,Arrendamiento financiero,2015-02,0.0,3.25,2.0355,1.8285
51,Arrendamiento financiero,2015-03,0.0,3.25,2.27668181818182,1.8445455
52,Arrendamiento financiero,2015-04,0.0,3.25,2.2880909090909096,1.7695455000000002
53,Arrendamiento financiero,2015-05,3.484312288372662,3.25,2.6519000000000004,1.6590476
54,Arrendamiento financiero,2015-06,0.0,3.25,2.9216666666666704,1.765
55,Arrendamiento financiero,2015-07,0.0,3.25,3.2216500000000003,1.8669565
56,Arrendamiento financiero,2015-08,0.0,3.25,3.4131904761904703,2.1747619
57,Arrendamiento financiero,2015-09,4.298794471089057,3.5,3.73577272727273,2.3427273
58,Arrendamiento financiero,2015-10,0.0,3.5,3.5107272727272703,2.2590909
59,Arrendamiento financiero,2015-11,0.0,3.5,3.1926190476190497,2.1890476000000003
60,Arrendamiento financiero,2015-12,0.0,3.75,2.95786363636364,2.3665217000000003
61,Arrendamiento financiero,2016-01,0.0,4.0,3.02015,2.6705
62,Arrendamiento financiero,2016-02,0.0,4.25,3.09585714285714,2.8238095
63,Arrendamiento financiero,2016-03,3.070040261417523,4.25,2.889,2.2682609
64,Arrendamiento financiero,2016-04,0.0,4.25,2.29485714285714,2.1004762
65,Arrendamiento financiero,2016-05,0.0,4.25,2.0158181818181804,2.0795455
66,Arrendamiento financiero,2016-06,0.0,4.25,1.83436363636364,2.0990909
67,Arrendamiento financiero,2016-07,2.6298839539970444,4.25,1.5065238095238105,1.8419048
68,Arrendamiento financiero,2016-08,0.0,4.25,1.3861739130434805,1.696087
69,Arrendamiento financiero,2016-09,0.0,4.25,1.54354545454546,1.6177273
70,Arrendamiento financiero,2016-10,5.504415995001419,4.25,1.5208571428571398,1.4652381
71,Arrendamiento financiero,2016-11,0.0,4.25,2.05986363636364,1.6781818000000002
72,Arrendamiento financiero,2016-12,0.0,4.25,2.19685714285714,1.6472727
73,Arrendamiento financiero,2017-01,5.303304908059076,4.25,2.10095454545454,1.5730000000000002
74,Arrendamiento financiero,2017-02,0.0,4.25,2.01035,1.52105263157895
75,Arrendamiento financiero,2017-03,0.0,4.25,1.8473913043478296,1.4108695652173902
76,Arrendamiento financiero,2017-04,2.9999035616228014,4.25,1.6205555555555602,1.49444444444444
77,Arrendamiento financiero,2017-05,0.0,4.0,1.71772727272727,1.41181818181818
78,Arrendamiento financiero,2017-06,0.0,4.0,1.5790499999999996,1.435
79,Arrendamiento financiero,2017-07,0.0,3.75,1.9094736842105304,1.419
80,Arrendamiento financiero,2017-08,3.4527013205292665,3.75,1.7120434782608704,1.55391304347826
81,Arrendamiento financiero,2017-09,4.131637135656852,3.5,1.84190476190476,1.44
82,Arrendamiento financiero,2017-10,0.0,3.5,1.76331818181818,1.39619047619048
83,Arrendamiento financiero,2017-11,0.0,3.25,2.0497619047619,1.38809523809524
84,Arrendamiento financiero,2017-12,5.068904202220232,3.25,1.99947368421053,1.3615000000000002
85,Arrendamiento financiero,2018-01,0.0,3.0,1.81809523809524,1.16608695652174
86,Arrendamiento financiero,2018-02,0.0,3.0,1.7945000000000002,1.3219999999999998
87,Arrendamiento financiero,2018-03,3.0259005987365444,2.75,2.095,1.47045454545455
88,Arrendamiento financiero,2018-04,0.0,2.75,2.2742000000000004,1.45238095238095
89,Arrendamiento financiero,2018-05,0.0,2.75,2.7222727272727303,1.57695652173913
90,Arrendamiento financiero,2018-06,2.4955011625503865,2.75,2.9126000000000003,1.63333333333333
91,Arrendamiento financiero,2018-07,0.0,2.75,2.7347619047619096,1.50954545454545
92,Arrendamiento financiero,2018-08,3.255458445929888,2.75,2.6752380952381003,1.49260869565217
93,Arrendamiento financiero,2018-09,4.454347296253507,2.75,2.7675,1.399
94,Arrendamiento financiero,2018-10,0.0,2.75,2.98181818181818,1.42695652173913
95,Arrendamiento financiero,2018-11,0.0,2.75,2.9770000000000003,1.56863636363636
96,Arrendamiento financiero,2018-12,0.0,2.75,2.9936315789473698,1.64809523809524
97,Arrendamiento financiero,2019-01,0.0,2.75,2.83772727272727,1.5239130434782602
98,Arrendamiento financiero,2019-02,0.0,2.75,2.7445000000000004,1.395
99,Arrendamiento financiero,2019-03,0.0,2.75,2.54923809523809,1.35666666666667
100,Arrendamiento financiero,2019-04,0.0,2.75,2.4658,1.22363636363636
101,Arrendamiento financiero,2019-05,0.0,2.75,2.38735454545455,1.35695652173913
102,Arrendamiento financiero,2019-06,3.3150576247013994,2.75,2.06719,1.2915
103,Arrendamiento financiero,2019-07,0.0,2.75,1.6901000000000002,1.16130434782609
104,Arrendamiento financiero,2019-08,0.0,2.5,1.7289849999999998,1.27090909090909
105,Arrendamiento financiero,2019-09,0.0,2.5,1.6521238095238102,1.16428571428571
106,Arrendamiento financiero,2019-10,0.0,2.5,1.57454285714286,1.26913043478261
107,Arrendamiento financiero,2019-11,3.543130877550822,2.25,1.9896900000000004,1.26761904761905
108,Arrendamiento financiero,2019-12,0.0,2.25,2.1059380952381,1.15909090909091
109,Arrendamiento financiero,2020-01,0.0,2.25,2.2523090909090904,1.13869565217391
110,Arrendamiento financiero,2020-02,0.0,2.25,2.008095,1.222
111,Arrendamiento financiero,2020-03,0.0,1.25,3.8372590909090896,2.48909090909091
112,Arrendamiento financiero,2020-04,0.0,0.25,4.7755,2.77954545454545
113,Arrendamiento financiero,2020-05,0.0,0.25,4.1795,2.2235
114,Arrendamiento financiero,2020-06,0.0,0.25,4.14,1.80136363636364
115,Arrendamiento financiero,2020-07,0.0,0.25,3.9904545454545497,1.6934782608695702
116,Arrendamiento financiero,2020-08,0.0,0.25,3.81714285714286,1.45636363636364
117,Arrendamiento financiero,2020-09,3.3945083935113587,0.25,3.93681818181818,1.60409090909091
118,Arrendamiento financiero,2020-10,0.0,0.25,3.95545454545454,1.50181818181818
119,Arrendamiento financiero,2020-11,0.0,0.25,3.76450476190476,1.47
120,Arrendamiento financiero,2020-12,0.0,0.25,3.38264285714286,1.43304347826087
121,Arrendamiento financiero,2021-01,0.0,0.25,3.408,1.31619047619048
122,Arrendamiento financiero,2021-02,3.5080407972801533,0.25,3.6615,1.381
123,Arrendamiento financiero,2021-03,0.0,0.25,4.43608695652174,1.65086956521739
124,Arrendamiento financiero,2021-04,0.0,0.25,4.84,1.645
125,Arrendamiento financiero,2021-05,0.0,0.25,4.74,1.63571428571429
126,Arrendamiento financiero,2021-06,0.0,0.25,5.02323809523809,1.69227272727273
127,Arrendamiento financiero,2021-07,0.0,0.25,5.4147,1.7
128,Arrendamiento financiero,2021-08,0.0,0.5,5.85523809523809,1.83
129,Arrendamiento financiero,2021-09,0.0,1.0,5.34227272727273,1.74
130,Arrendamiento financiero,2021-10,0.0,1.5,4.4495,1.7161904761904798
131,Arrendamiento financiero,2021-11,0.0,2.0,3.86571428571429,1.79363636363636
132,Arrendamiento financiero,2021-12,0.0,2.5,3.42563636363636,1.74304347826087
133,Arrendamiento financiero,2022-01,0.0,3.0,3.0745714285714296,1.76761904761905
134,Arrendamiento financiero,2022-02,0.0,3.5,2.571,1.9775
135,Arrendamiento financiero,2022-03,2.9847774884054683,4.0,2.59782608695652,2.0073913043478298
136,Arrendamiento financiero,2022-04,0.0,4.5,2.87315789473684,1.86666666666667
137,Arrendamiento financiero,2022-05,0.0,5.0,2.9236363636363603,2.1754545454545497
138,Arrendamiento financiero,2022-06,0.0,5.5,2.358,2.1354545454545497
139,Arrendamiento financiero,2022-07,0.0,6.0,2.216315789473679,2.35428571428571
140,Arrendamiento financiero,2022-08,0.0,6.5,1.40872727272727,2.11
141,Arrendamiento financiero,2022-09,0.0,6.75,1.5559090909090898,2.2527345454545498
142,Arrendamiento financiero,2022-10,0.0,7.0,1.6457142857142897,2.42587095238095
143,Arrendamiento financiero,2022-11,0.0,7.25,0.6147619047619104,2.03406909090909
144,Arrendamiento financiero,2022-12,0.0,7.5,0.3615000000000004,1.955
145,Arrendamiento financiero,2023-01,0.0,7.75,0.2095238095238096,2.0704545454545498
146,Arrendamiento financiero,2023-02,0.0,7.75,0.1293499999999996,1.923
147,Arrendamiento financiero,2023-03,0.0,7.75,-0.0333043478260899,2.03826086956522
148,Arrendamiento financiero,2023-04,0.0,7.75,-0.2611111111111102,2.019
149,Arrendamiento financiero,2023-05,0.0,7.75,-0.4749999999999996,1.97391304347826
150,Arrendamiento financiero,2023-06,0.0,7.75,-0.67619047619048,1.81090909090909
151,Arrendamiento financiero,2023-07,0.0,7.75,-0.9945000000000004,1.68904761904762
152,Arrendamiento financiero,2023-08,0.0,7.75,-0.9059090909090904,1.67227272727273
153,Arrendamiento financiero,2023-09,0.0,7.5,-0.5314285714285703,1.69095238095238
154,Arrendamiento financiero,2023-10,0.0,7.25,0.3745454545454496,1.79954545454545
155,Arrendamiento financiero,2023-11,0.0,7.0,0.1719047619047602,1.75181818181818
156,Arrendamiento financiero,2023-12,0.0,6.75,0.1184736842105298,1.62428571428571
157,Arrendamiento financiero,2024-01,0.0,6.5,0.1795238095238103,1.70434782608696
158,Arrendamiento financiero,2024-02,3.16063211642671,6.25,0.5038095238095197,1.60285714285714
159,Arrendamiento financiero,2024-03,0.0,6.25,0.7557894736842101,1.52666666666667
160,Arrendamiento financiero,2024-04,0.0,6.0,1.38204545454545,1.53772727272727
161,Arrendamiento financiero,2024-05,0.0,5.75,1.34540909090909,1.55826086956522
162,Arrendamiento financiero,2024-06,0.0,5.75,1.3384210526315805,1.609
163,Arrendamiento financiero,2024-07,0.0,5.75,1.2225,1.58695652173913
164,Arrendamiento financiero,2024-08,0.0,5.5,1.0835,1.695
165,Arrendamiento financiero,2024-09,0.0,5.25,1.11185714285714,1.6257894736842102
166,Arrendamiento financiero,2024-10,0.0,5.25,1.27246818181818,1.5368000000000002
167,Arrendamiento financiero,2024-11,0.0,5.0,1.6689999999999996,1.55263157894737
168,Arrendamiento financiero,2024-12,0.0,5.0,1.62515789473684,1.5438095238095202
169,Arrendamiento financiero,2025-01,0.0,4.75,1.9400000000000004,1.56761904761905
170,Arrendamiento financiero,2025-02,0.0,4.75,1.7225,1.5825
171,Arrendamiento financiero,2025-03,0.0,4.75,1.7352380952381,1.6335483870967702
172,Arrendamiento financiero,2025-04,0.0,4.75,1.854,1.77571428571429
173,Arrendamiento financiero,2025-05,0.0,4.5,1.98666666666667,1.5858064516129
174,Arrendamiento financiero,2025-06,3.249598997511041,4.5,1.9119047619047604,1.53833333333333
175,Arrendamiento financiero,2025-07,0.0,4.5,1.68745,1.4061290322580602
176,Arrendamiento financiero,2025-08,0.0,4.5,1.51696,1.33322580645161
177,Arrendamiento financiero,2025-09,0.0,4.25,1.87590909090909,1.24107142857143
178,Arrendamiento financiero,2025-10,0.0,4.25,1.85583636363637,1.23516129032258
179,Arrendamiento financiero,2025-11,0.0,4.25,1.7544500000000005,1.256
180,Arrendamiento financiero,2025-12,0.0,4.25,1.57715789473684,1.27
181,Bonos corporativos,2011-01,5.202136808074068,3.25,2.5962857142857096,1.4557143
182,Bonos corporativos,2011-02,0.0,3.5,2.51595,1.461
183,Bonos corporativos,2011-03,4.110873864173311,3.75,2.60333612040134,1.5678261
184,Bonos corporativos,2011-04,0.0,4.0,2.94410092633545,1.9290476
185,Bonos corporativos,2011-05,4.637024022525455,4.25,2.4725020222856697,1.8722727
186,Bonos corporativos,2011-06,0.0,4.25,2.20763825900731,1.9236364
187,Bonos corporativos,2011-07,3.9318256327243257,4.25,1.98626241920591,1.7085714
188,Bonos corporativos,2011-08,0.0,4.25,1.67853521749067,1.9956522
189,Bonos corporativos,2011-09,0.0,4.25,1.37017803787122,2.3745455
190,Bonos corporativos,2011-10,5.237029306931968,4.25,1.4748322210866904,2.3195238
191,Bonos corporativos,2011-11,4.5591262474866845,4.25,1.4173432296186803,2.1418182
192,Bonos corporativos,2011-12,0.0,4.25,1.4453293398377005,2.1631818000000003
193,Bonos corporativos,2012-01,0.0,4.25,1.4377609398031002,2.1940909
194,Bonos corporativos,2012-02,5.241058947707755,4.25,1.3020364322611204,1.992381
195,Bonos corporativos,2012-03,0.0,4.25,1.1574619276424896,1.6559091
196,Bonos corporativos,2012-04,3.713572066704308,4.25,1.0670918414560804,1.6414286000000002
197,Bonos corporativos,2012-05,4.709530201312334,4.25,0.9111689535072998,1.8052174
198,Bonos corporativos,2012-06,0.0,4.25,0.89383563093637,1.8842857
199,Bonos corporativos,2012-07,4.206928922969246,4.25,0.7735416666666701,1.6259091
200,Bonos corporativos,2012-08,4.948759890378168,4.25,0.6041943748259504,1.3313043
201,Bonos corporativos,2012-09,0.0,4.25,0.4265961820586801,1.24
202,Bonos corporativos,2012-10,6.239144601267095,4.25,0.3036367424242403,1.0804348
203,Bonos corporativos,2012-11,4.97769879384999,4.25,0.2098128345221104,1.2295455
204,Bonos corporativos,2012-12,4.35799005684564,4.25,-0.0866843834270296,1.1719048
205,Bonos corporativos,2013-01,3.9318256327243257,4.25,-0.1824953020464397,1.1004348
206,Bonos corporativos,2013-02,4.646360112812954,4.25,-0.0980923588164497,1.2705
207,Bonos corporativos,2013-03,4.795790545596741,4.25,-0.1016138581228096,1.4028571
208,Bonos corporativos,2013-04,3.9318256327243257,4.25,-0.1936594806224603,1.3254545
209,Bonos corporativos,2013-05,0.0,4.25,-0.0481818181818196,1.3373913
210,Bonos corporativos,2013-06,0.0,4.25,1.0694671626005103,1.798
211,Bonos corporativos,2013-07,0.0,4.25,1.0101522889957204,1.7569565
212,Bonos corporativos,2013-08,4.590056548178043,4.25,1.2127125966726604,1.9054545
213,Bonos corporativos,2013-09,0.0,4.25,1.35047619047619,1.8338095
214,Bonos corporativos,2013-10,4.428433007488037,4.25,1.06727272727273,1.7286957
215,Bonos corporativos,2013-11,4.709530201312334,4.0,1.4669999999999996,1.8342857
216,Bonos corporativos,2013-12,4.973002652622701,4.0,1.6055,1.7654545
217,Bonos corporativos,2014-01,0.0,4.0,1.7199999999999998,1.76
218,Bonos corporativos,2014-02,4.449334754429963,4.0,2.4255000000000004,1.8225
219,Bonos corporativos,2014-03,0.0,4.0,2.16490476190476,1.672381
220,Bonos corporativos,2014-04,5.397922853752052,4.0,1.951,1.5354545
221,Bonos corporativos,2014-05,0.0,4.0,1.6409523809523805,1.4940909
222,Bonos corporativos,2014-06,5.703615794099102,4.0,1.3723809523809498,1.4542857
223,Bonos corporativos,2014-07,4.04305126783455,3.75,1.4269999999999996,1.4634782999999998
224,Bonos corporativos,2014-08,0.0,3.75,1.44790476190476,1.5728571
225,Bonos corporativos,2014-09,6.047726726116115,3.5,1.8354545454545503,1.4968182
226,Bonos corporativos,2014-10,0.0,3.5,1.8599545454545403,1.7026087
227,Bonos corporativos,2014-11,0.0,3.5,1.93935,1.6535
228,Bonos corporativos,2014-12,4.763028270603671,3.5,1.8597142857142896,1.8191304
229,Bonos corporativos,2015-01,6.332302241238835,3.25,2.0466,2.0122727
230,Bonos corporativos,2015-02,5.673323267171493,3.25,2.0355,1.8285
231,Bonos corporativos,2015-03,0.0,3.25,2.27668181818182,1.8445455
232,Bonos corporativos,2015-04,0.0,3.25,2.2880909090909096,1.7695455000000002
233,Bonos corporativos,2015-05,6.2211864137823145,3.25,2.6519000000000004,1.6590476
234,Bonos corporativos,2015-06,5.037082464111104,3.25,2.9216666666666704,1.765
235,Bonos corporativos,2015-07,6.280395838960195,3.25,3.2216500000000003,1.8669565
236,Bonos corporativos,2015-08,0.0,3.25,3.4131904761904703,2.1747619
237,Bonos corporativos,2015-09,5.025031174379988,3.5,3.73577272727273,2.3427273
238,Bonos corporativos,2015-10,0.0,3.5,3.5107272727272703,2.2590909
239,Bonos corporativos,2015-11,0.0,3.5,3.1926190476190497,2.1890476000000003
240,Bonos corporativos,2015-12,5.899881435647583,3.75,2.95786363636364,2.3665217000000003
241,Bonos corporativos,2016-01,1.607536105144504,4.0,3.02015,2.6705
242,Bonos corporativos,2016-02,0.0,4.25,3.09585714285714,2.8238095
243,Bonos corporativos,2016-03,5.831808134344196,4.25,2.889,2.2682609
244,Bonos corporativos,2016-04,0.0,4.25,2.29485714285714,2.1004762
245,Bonos corporativos,2016-05,4.875197323201151,4.25,2.0158181818181804,2.0795455
246,Bonos corporativos,2016-06,6.241378940241333,4.25,1.83436363636364,2.0990909
247,Bonos corporativos,2016-07,6.080162001869269,4.25,1.5065238095238105,1.8419048
248,Bonos corporativos,2016-08,5.695146659781543,4.25,1.3861739130434805,1.696087
249,Bonos corporativos,2016-09,0.0,4.25,1.54354545454546,1.6177273
250,Bonos corporativos,2016-10,6.570049281591007,4.25,1.5208571428571398,1.4652381
251,Bonos corporativos,2016-11,0.0,4.25,2.05986363636364,1.6781818000000002
252,Bonos corporativos,2016-12,0.0,4.25,2.19685714285714,1.6472727
253,Bonos corporativos,2017-01,0.0,4.25,2.10095454545454,1.5730000000000002
254,Bonos corporativos,2017-02,5.09650713317022,4.25,2.01035,1.52105263157895
255,Bonos corporativos,2017-03,5.9936371852196,4.25,1.8473913043478296,1.4108695652173902
256,Bonos corporativos,2017-04,5.921149373192956,4.25,1.6205555555555602,1.49444444444444
257,Bonos corporativos,2017-05,0.0,4.0,1.71772727272727,1.41181818181818
258,Bonos corporativos,2017-06,6.318066806790422,4.0,1.5790499999999996,1.435
259,Bonos corporativos,2017-07,5.645948538584831,3.75,1.9094736842105304,1.419
260,Bonos corporativos,2017-08,0.0,3.75,1.7120434782608704,1.55391304347826
261,Bonos corporativos,2017-09,6.329720905522696,3.5,1.84190476190476,1.44
262,Bonos corporativos,2017-10,4.912654885736052,3.5,1.76331818181818,1.39619047619048
263,Bonos corporativos,2017-11,4.907036189206229,3.25,2.0497619047619,1.38809523809524
264,Bonos corporativos,2017-12,5.21735912323295,3.25,1.99947368421053,1.3615000000000002
265,Bonos corporativos,2018-01,0.0,3.0,1.81809523809524,1.16608695652174
266,Bonos corporativos,2018-02,5.303304908059076,3.0,1.7945000000000002,1.3219999999999998
267,Bonos corporativos,2018-03,4.61512051684126,2.75,2.095,1.47045454545455
268,Bonos corporativos,2018-04,4.682719017304683,2.75,2.2742000000000004,1.45238095238095
269,Bonos corporativos,2018-05,4.894970014410874,2.75,2.7222727272727303,1.57695652173913
270,Bonos corporativos,2018-06,5.531580580912562,2.75,2.9126000000000003,1.63333333333333
271,Bonos corporativos,2018-07,6.3127750845756765,2.75,2.7347619047619096,1.50954545454545
272,Bonos corporativos,2018-08,0.0,2.75,2.6752380952381003,1.49260869565217
273,Bonos corporativos,2018-09,0.0,2.75,2.7675,1.399
274,Bonos corporativos,2018-10,6.1906022499553455,2.75,2.98181818181818,1.42695652173913
275,Bonos corporativos,2018-11,5.707110264748875,2.75,2.9770000000000003,1.56863636363636
276,Bonos corporativos,2018-12,0.0,2.75,2.9936315789473698,1.64809523809524
277,Bonos corporativos,2019-01,6.3473892096560105,2.75,2.83772727272727,1.5239130434782602
278,Bonos corporativos,2019-02,0.0,2.75,2.7445000000000004,1.395
279,Bonos corporativos,2019-03,0.0,2.75,2.54923809523809,1.35666666666667
280,Bonos corporativos,2019-04,4.428433007488037,2.75,2.4658,1.22363636363636
281,Bonos corporativos,2019-05,4.875197323201151,2.75,2.38735454545455,1.35695652173913
282,Bonos corporativos,2019-06,0.0,2.75,2.06719,1.2915
283,Bonos corporativos,2019-07,5.484796933490655,2.75,1.6901000000000002,1.16130434782609
284,Bonos corporativos,2019-08,1.924949136804557,2.5,1.7289849999999998,1.27090909090909
285,Bonos corporativos,2019-09,5.841998062621128,2.5,1.6521238095238102,1.16428571428571
286,Bonos corporativos,2019-10,5.146475935020012,2.5,1.57454285714286,1.26913043478261
287,Bonos corporativos,2019-11,5.211708817503244,2.25,1.9896900000000004,1.26761904761905
288,Bonos corporativos,2019-12,3.0378334495726262,2.25,2.1059380952381,1.15909090909091
289,Bonos corporativos,2020-01,0.0,2.25,2.2523090909090904,1.13869565217391
290,Bonos corporativos,2020-02,3.5157292119475003,2.25,2.008095,1.222
291,Bonos corporativos,2020-03,2.6919208191723265,1.25,3.8372590909090896,2.48909090909091
292,Bonos corporativos,2020-04,0.0,0.25,4.7755,2.77954545454545
293,Bonos corporativos,2020-05,1.4481112131238598,0.25,4.1795,2.2235
294,Bonos corporativos,2020-06,0.0,0.25,4.14,1.80136363636364
295,Bonos corporativos,2020-07,0.6694178538607085,0.25,3.9904545454545497,1.6934782608695702
296,Bonos corporativos,2020-08,0.0,0.25,3.81714285714286,1.45636363636364
297,Bonos corporativos,2020-09,0.0,0.25,3.93681818181818,1.60409090909091
298,Bonos corporativos,2020-10,0.0,0.25,3.95545454545454,1.50181818181818
299,Bonos corporativos,2020-11,0.0,0.25,3.76450476190476,1.47
300,Bonos corporativos,2020-12,5.69980791990079,0.25,3.38264285714286,1.43304347826087
301,Bonos corporativos,2021-01,0.0,0.25,3.408,1.31619047619048
302,Bonos corporativos,2021-02,0.0,0.25,3.6615,1.381
303,Bonos corporativos,2021-03,0.0,0.25,4.43608695652174,1.65086956521739
304,Bonos corporativos,2021-04,4.691347882229144,0.25,4.84,1.645
305,Bonos corporativos,2021-05,0.0,0.25,4.74,1.63571428571429
306,Bonos corporativos,2021-06,0.0,0.25,5.02323809523809,1.69227272727273
307,Bonos corporativos,2021-07,0.0,0.25,5.4147,1.7
308,Bonos corporativos,2021-08,0.0,0.5,5.85523809523809,1.83
309,Bonos corporativos,2021-09,0.0,1.0,5.34227272727273,1.74
310,Bonos corporativos,2021-10,0.0,1.5,4.4495,1.7161904761904798
311,Bonos corporativos,2021-11,0.0,2.0,3.86571428571429,1.79363636363636
312,Bonos corporativos,2021-12,3.011703550986017,2.5,3.42563636363636,1.74304347826087
313,Bonos corporativos,2022-01,0.0,3.0,3.0745714285714296,1.76761904761905
314,Bonos corporativos,2022-02,0.0,3.5,2.571,1.9775
315,Bonos corporativos,2022-03,2.405572094093431,4.0,2.59782608695652,2.0073913043478298
316,Bonos corporativos,2022-04,0.0,4.5,2.87315789473684,1.86666666666667
317,Bonos corporativos,2022-05,0.0,5.0,2.9236363636363603,2.1754545454545497
318,Bonos corporativos,2022-06,0.0,5.5,2.358,2.1354545454545497
319,Bonos corporativos,2022-07,0.0,6.0,2.216315789473679,2.35428571428571
320,Bonos corporativos,2022-08,0.0,6.5,1.40872727272727,2.11
321,Bonos corporativos,2022-09,0.0,6.75,1.5559090909090898,2.2527345454545498
322,Bonos corporativos,2022-10,0.0,7.0,1.6457142857142897,2.42587095238095
323,Bonos corporativos,2022-11,0.0,7.25,0.6147619047619104,2.03406909090909
324,Bonos corporativos,2022-12,0.0,7.5,0.3615000000000004,1.955
325,Bonos corporativos,2023-01,0.0,7.75,0.2095238095238096,2.0704545454545498
326,Bonos corporativos,2023-02,0.0,7.75,0.1293499999999996,1.923
327,Bonos corporativos,2023-03,0.0,7.75,-0.0333043478260899,2.03826086956522
328,Bonos corporativos,2023-04,0.0,7.75,-0.2611111111111102,2.019
329,Bonos corporativos,2023-05,0.0,7.75,-0.4749999999999996,1.97391304347826
330,Bonos corporativos,2023-06,0.0,7.75,-0.67619047619048,1.81090909090909
